price,km,hp,doors,quarterly_tax,mfr_guarantee,guarantee_period,airco,automatic_airco,cd_player,central_lock,mistlamps,sport_model,age_08_04_calculada
11900.0,53408.0,110,5,85.0,0,12,1,0,0,1,0,0,50
13950.0,53268.0,110,5,85.0,1,3,1,0,1,0,0,0,50
10950.0,53116.0,97,3,69.0,0,3,0,0,1,0,0,0,48
10500.0,52448.0,97,3,69.0,1,3,0,0,1,0,0,0,55
10750.0,52149.0,97,3,19.0,0,12,0,0,0,0,0,0,54
11950.0,52141.0,110,5,85.0,1,3,1,0,0,0,0,0,54
10000.0,52000.0,97,3,69.0,0,3,0,0,0,0,0,0,55
10495.0,50967.0,97,5,85.0,1,3,0,0,0,0,0,0,47
11450.0,50400.0,110,5,85.0,1,3,1,0,0,1,1,0,49
9400.0,50000.0,97,3,69.0,0,3,0,0,0,0,0,0,53
11950.0,50000.0,86,5,69.0,1,12,1,0,0,1,0,0,50
9650.0,49969.0,110,5,85.0,0,3,1,0,0,1,0,0,52
11450.0,49473.0,110,3,85.0,1,3,1,0,0,1,1,0,50
10250.0,49432.0,110,3,69.0,1,3,1,0,0,1,0,0,51
11450.0,49417.0,110,3,69.0,1,3,1,0,0,1,1,0,47
9950.0,49366.0,97,3,69.0,0,3,0,0,1,0,0,0,53
10500.0,48731.0,110,3,85.0,1,3,0,0,0,1,1,0,55
13750.0,48370.0,110,5,85.0,0,3,1,0,1,1,1,0,53
9950.0,48071.0,97,3,69.0,1,3,0,0,1,0,0,0,47
10250.0,47852.0,110,4,69.0,0,3,0,0,0,0,0,0,53
10850.0,47768.0,110,3,85.0,1,3,1,0,1,1,1,0,53
11895.0,47689.0,110,5,85.0,1,3,0,0,0,0,0,0,51
12950.0,47451.0,110,3,85.0,0,3,1,0,1,1,1,1,52
11950.0,47219.0,110,5,85.0,1,3,1,0,1,1,1,0,49
10750.0,47211.0,110,5,85.0,1,3,0,0,0,0,0,0,55
9550.0,46856.0,97,5,85.0,0,3,0,0,1,0,0,0,53
10950.0,46500.0,86,5,69.0,1,12,0,0,0,0,0,0,55
11750.0,46449.0,110,4,69.0,1,3,1,0,1,1,0,0,51
10950.0,46391.0,110,5,85.0,0,12,0,0,0,0,0,0,46
12450.0,46230.0,110,3,85.0,1,3,1,0,1,1,1,0,53
10500.0,46029.0,110,4,69.0,1,3,1,0,0,0,0,0,51
10900.0,46000.0,97,3,69.0,1,3,0,0,1,0,0,0,49
12950.0,45900.0,110,5,85.0,1,3,0,0,0,1,0,0,49
10950.0,45850.0,97,5,85.0,1,3,0,0,0,0,0,0,46
12500.0,45336.0,110,5,85.0,1,3,1,0,1,1,1,0,55
9950.0,44537.0,97,3,69.0,0,3,0,0,0,0,0,0,54
10750.0,43700.0,86,3,69.0,1,3,1,0,0,1,1,0,55
12500.0,43120.0,97,3,69.0,1,3,1,0,0,1,1,0,47
10450.0,41710.0,110,3,69.0,1,12,0,0,0,1,0,0,48
10750.0,41700.0,97,3,69.0,1,3,0,0,0,1,0,0,51
12950.0,41636.0,110,5,19.0,0,12,1,0,0,1,0,0,48
10995.0,41273.0,97,5,85.0,1,3,0,0,0,1,0,0,49
11950.0,40836.0,110,3,85.0,1,3,1,0,0,1,1,0,48
11250.0,40400.0,97,5,85.0,1,3,0,0,0,1,0,0,49
11950.0,40361.0,110,5,85.0,0,3,1,0,0,1,1,1,46
13750.0,40325.0,86,5,69.0,0,3,1,0,0,1,1,0,53
11000.0,40000.0,110,5,85.0,0,3,1,0,0,1,1,0,46
13500.0,39706.0,110,5,85.0,0,3,1,0,1,1,1,0,49
10950.0,39291.0,110,3,69.0,0,3,1,0,1,1,1,0,53
10750.0,39000.0,97,3,69.0,0,3,0,0,1,0,0,0,53
8950.0,38900.0,97,3,69.0,0,3,0,0,1,0,0,0,46
12950.0,38403.0,110,3,85.0,0,3,0,0,0,1,1,0,50
9750.0,37461.0,97,3,69.0,0,3,0,0,0,0,0,0,55
10900.0,37000.0,97,3,69.0,1,3,0,0,1,0,0,0,53
10995.0,36406.0,110,4,69.0,1,3,1,0,0,1,0,0,54
10750.0,36005.0,97,5,85.0,1,3,1,0,0,1,1,0,47
10950.0,36000.0,110,5,85.0,0,3,0,0,0,1,0,0,51
13000.0,36000.0,110,5,85.0,1,3,1,0,0,1,1,0,48
12950.0,36000.0,110,3,85.0,1,3,0,0,0,0,0,0,44
11500.0,35823.0,110,5,85.0,1,3,0,0,0,0,0,0,51
10950.0,35230.0,97,3,69.0,1,3,0,0,0,0,0,0,55
11710.0,35142.0,110,3,85.0,0,3,1,0,0,1,1,0,47
9980.0,34890.0,97,3,69.0,1,3,0,0,1,0,0,0,48
12250.0,34882.0,110,5,85.0,1,3,0,0,1,0,0,0,50
11500.0,34000.0,110,5,85.0,1,3,1,0,0,0,0,0,45
11950.0,33998.0,110,5,85.0,1,12,1,0,1,1,1,0,55
11500.0,33230.0,110,3,69.0,0,3,1,0,0,1,0,1,54
11900.0,33021.0,110,5,85.0,1,3,1,0,0,1,1,0,45
11930.0,31999.0,97,3,69.0,0,3,1,0,0,1,1,0,48
10500.0,31579.0,97,3,69.0,0,3,1,0,1,1,0,0,51
8950.0,31000.0,97,3,69.0,0,6,0,0,0,0,0,0,55
10450.0,30806.0,97,5,85.0,1,3,0,0,0,0,0,0,45
10500.0,30461.0,86,5,69.0,1,3,0,0,0,0,0,0,54
12950.0,29686.0,110,3,85.0,1,3,1,0,1,1,1,0,49
9950.0,29650.0,86,3,69.0,0,3,1,0,0,1,1,1,54
12900.0,29500.0,110,3,85.0,1,3,1,0,0,1,1,0,51
9950.0,28656.0,97,3,19.0,0,3,1,1,0,0,0,0,47
9950.0,27500.0,97,3,69.0,1,3,0,0,0,0,0,0,54
10950.0,26938.0,110,3,69.0,0,12,0,0,1,1,0,0,47
10950.0,26624.0,97,5,85.0,0,3,0,0,0,0,0,0,52
9950.0,26221.0,97,3,69.0,0,3,0,0,0,0,0,0,46
10950.0,22648.0,97,5,85.0,0,3,0,0,0,1,0,0,49
10800.0,22500.0,97,3,69.0,0,3,1,0,0,0,0,0,49
10500.0,19313.0,97,3,69.0,0,3,0,0,0,0,0,0,55
10450.0,17619.0,110,4,69.0,0,3,0,0,0,0,0,0,49
10600.0,17069.0,97,3,69.0,0,3,0,0,1,0,0,0,50
10450.0,15000.0,97,3,69.0,1,3,0,0,0,0,0,0,47
12950.0,10210.0,97,5,85.0,0,3,1,0,0,1,1,0,49
11250.0,5309.0,110,3,85.0,0,3,1,0,0,0,0,0,46
7500.0,1.0,90,3,64.0,0,3,1,0,0,1,0,0,49
8950.0,31000.0,97,3,69.0,0,3,0,0,0,0,0,0,51
7350.0,140168.0,72,3,185.0,0,3,0,0,0,0,0,1,64
8950.0,140000.0,110,5,85.0,0,3,1,0,0,1,0,1,67
6900.0,139800.0,72,3,185.0,0,3,0,0,0,0,0,0,59
8950.0,137050.0,110,3,197.0,0,3,0,0,1,1,0,1,58
8750.0,136956.0,110,3,85.0,0,3,1,0,0,1,1,1,60
7950.0,135337.0,110,5,197.0,0,3,1,0,1,1,1,0,66
8950.0,133769.0,72,3,185.0,0,3,1,0,0,1,1,0,63
8950.0,133405.0,72,5,185.0,0,3,0,0,0,1,0,1,57
8950.0,132807.0,72,5,185.0,1,3,1,0,0,0,0,1,64
7950.0,132393.0,72,5,185.0,0,3,0,0,0,0,0,1,63
7750.0,130270.0,110,3,69.0,0,3,1,0,0,1,0,0,59
7500.0,130000.0,72,4,185.0,0,3,0,0,0,0,0,0,58
8950.0,127000.0,72,5,185.0,1,3,0,0,0,0,0,1,66
9800.0,126800.0,72,5,185.0,0,3,1,0,0,0,0,0,66
9450.0,126452.0,110,5,85.0,1,3,0,0,0,0,0,1,65
8950.0,125175.0,116,5,185.0,0,3,0,0,0,1,0,0,61
8750.0,125000.0,72,3,185.0,0,3,0,0,1,0,0,1,67
10500.0,123000.0,72,5,185.0,1,3,0,0,0,0,0,1,60
7995.0,121626.0,86,5,69.0,0,3,0,0,0,0,0,1,58
10450.0,120400.0,110,5,85.0,0,3,1,0,0,1,1,0,63
9950.0,120000.0,72,4,185.0,0,3,0,0,0,0,0,0,65
9950.0,119541.0,110,3,85.0,0,3,1,0,0,1,1,0,67
8950.0,119500.0,110,5,85.0,1,12,0,0,0,1,0,0,67
7950.0,119289.0,110,4,69.0,1,3,0,0,0,1,0,0,67
10950.0,118833.0,110,3,85.0,1,3,1,0,0,1,1,1,56
9950.0,118000.0,72,5,185.0,0,3,1,0,0,0,0,1,63
8600.0,117955.0,110,4,85.0,1,3,1,0,0,1,0,0,67
7250.0,117609.0,86,3,69.0,0,3,0,0,0,0,0,1,64
6950.0,117000.0,72,3,185.0,0,3,0,0,0,0,0,1,67
8000.0,116000.0,86,5,69.0,0,3,0,0,0,1,1,1,63
9950.0,115715.0,110,5,85.0,0,3,0,0,0,0,0,0,57
9450.0,115191.0,110,4,197.0,1,3,0,0,0,0,0,0,59
7950.0,115071.0,110,3,85.0,0,3,1,0,1,1,1,0,67
9450.0,115000.0,110,3,197.0,0,6,1,0,0,1,1,0,62
9950.0,114846.0,110,5,85.0,1,3,1,0,0,1,1,0,63
6950.0,114383.0,90,3,64.0,0,3,0,0,0,0,0,0,64
8250.0,113700.0,110,5,19.0,1,12,0,0,0,0,0,0,58
9950.0,113118.0,86,3,69.0,1,3,1,0,0,1,1,0,66
8250.0,112827.0,86,5,69.0,0,3,1,0,0,1,1,0,58
9950.0,112116.0,110,5,85.0,1,3,0,0,0,1,0,1,67
10500.0,112000.0,110,3,85.0,1,3,1,0,0,1,1,1,65
7950.0,112000.0,72,4,64.0,0,3,0,0,0,0,0,0,61
9750.0,111769.0,110,3,85.0,1,3,1,0,0,1,1,1,64
9250.0,110853.0,110,5,85.0,0,3,0,0,0,0,0,1,60
9500.0,110287.0,110,3,69.0,0,3,0,0,0,0,0,0,67
9950.0,109547.0,110,5,85.0,1,3,1,0,1,1,1,0,61
7750.0,109230.0,110,3,69.0,1,3,0,0,0,0,0,1,62
9500.0,109150.0,110,5,85.0,0,3,1,0,0,1,1,0,67
9950.0,108793.0,110,4,69.0,1,3,0,0,0,1,0,0,66
9750.0,106784.0,110,3,19.0,0,12,1,1,0,1,1,0,63
9750.0,105942.0,86,5,69.0,1,3,1,0,1,1,1,0,57
5950.0,105000.0,86,3,19.0,0,3,0,0,0,1,0,0,58
8500.0,105000.0,86,5,69.0,0,3,1,0,0,1,1,1,61
8495.0,104299.0,110,5,85.0,0,3,0,0,0,0,0,1,67
9250.0,104000.0,86,3,69.0,1,3,1,0,0,1,1,0,66
6900.0,104000.0,86,3,19.0,0,6,0,0,0,0,0,0,67
8950.0,103458.0,86,3,69.0,1,3,1,0,0,1,1,1,57
9500.0,103400.0,110,5,85.0,0,3,1,0,0,1,1,0,62
9250.0,102807.0,86,5,85.0,0,3,1,0,0,1,1,0,62
9895.0,102494.0,110,5,85.0,1,3,1,0,0,1,1,0,67
9950.0,102300.0,72,5,185.0,1,3,0,0,0,0,0,0,56
7950.0,102106.0,110,3,69.0,0,3,1,0,0,1,0,1,60
8750.0,101889.0,110,5,85.0,1,3,1,0,0,1,1,0,67
8250.0,101791.0,72,3,185.0,0,3,0,0,0,0,0,1,56
8950.0,101469.0,110,3,85.0,0,3,1,0,0,1,1,1,62
8950.0,101001.0,110,5,85.0,1,3,1,0,0,1,1,0,67
8950.0,100748.0,110,5,85.0,0,3,0,0,0,1,0,1,60
8950.0,100550.0,110,5,85.0,0,3,1,0,0,1,1,0,64
9450.0,99781.0,110,5,85.0,0,3,0,0,0,0,0,1,66
8950.0,98658.0,86,3,69.0,0,3,1,0,0,1,1,0,58
9250.0,98500.0,110,5,85.0,0,3,1,0,0,1,1,0,64
8750.0,98291.0,86,4,69.0,0,12,0,0,0,1,0,0,63
9950.0,97648.0,110,3,85.0,1,3,1,0,0,1,1,1,60
9950.0,97425.0,110,5,85.0,0,3,1,0,0,1,1,0,60
9900.0,97173.0,86,3,69.0,1,3,0,0,0,0,0,1,64
8950.0,97046.0,86,4,69.0,0,3,0,0,0,1,0,0,65
8950.0,96000.0,110,3,69.0,0,3,0,0,0,1,0,1,66
12250.0,96000.0,72,4,185.0,0,3,0,0,0,0,0,0,59
9250.0,95750.0,110,5,85.0,0,6,1,0,0,0,0,0,66
10250.0,95147.0,110,3,85.0,0,6,1,0,0,1,0,0,60
8950.0,95000.0,110,3,69.0,1,3,0,0,0,0,0,0,67
7999.0,95000.0,110,3,69.0,0,6,0,0,0,0,0,0,64
9900.0,94606.0,110,3,85.0,0,6,1,0,0,1,0,0,65
8250.0,94504.0,86,4,69.0,1,3,0,0,0,0,0,0,62
10500.0,93428.0,110,5,85.0,0,3,1,0,0,1,1,0,64
8450.0,93408.0,86,3,69.0,0,3,0,0,0,0,0,1,64
9900.0,93296.0,110,5,85.0,1,3,1,0,1,1,1,0,67
10500.0,93098.0,110,5,85.0,1,3,1,0,0,1,1,0,61
8500.0,92922.0,72,4,185.0,0,3,1,0,0,0,0,0,66
9500.0,92498.0,110,3,69.0,1,3,1,0,0,0,0,1,60
9450.0,92226.0,110,3,85.0,0,3,1,0,0,1,1,1,64
9900.0,91505.0,72,3,185.0,0,3,0,0,0,0,0,0,67
8250.0,91333.0,110,3,69.0,0,3,1,0,0,0,0,1,63
8750.0,91246.0,86,3,69.0,0,3,0,0,0,0,0,1,64
9500.0,91000.0,110,5,85.0,1,3,1,0,0,1,1,0,57
8450.0,90727.0,110,3,69.0,1,3,0,0,0,1,0,1,67
8490.0,90000.0,110,3,69.0,0,3,0,0,0,0,0,1,61
8750.0,89576.0,110,4,69.0,0,12,1,0,0,0,0,0,59
9750.0,89145.0,86,3,69.0,0,3,1,0,1,1,1,1,63
9950.0,89000.0,110,5,85.0,0,6,1,0,0,0,0,0,62
8500.0,88807.0,110,3,69.0,0,3,0,0,0,1,0,0,67
8450.0,88685.0,110,5,85.0,1,3,0,0,0,0,0,1,62
7900.0,88667.0,110,4,69.0,1,3,1,0,0,1,1,0,61
8750.0,88480.0,110,3,69.0,1,3,1,0,0,0,0,1,56
7950.0,88127.0,86,3,69.0,1,3,0,0,0,0,0,1,60
6900.0,88000.0,86,3,69.0,0,3,1,0,0,1,1,0,61
8150.0,87821.0,86,3,69.0,1,3,0,0,0,0,0,0,64
10995.0,87654.0,86,5,85.0,1,3,0,0,1,0,0,0,58
8900.0,86888.0,110,3,69.0,0,3,1,0,0,0,0,1,58
9500.0,86871.0,86,5,69.0,0,3,1,0,0,1,1,0,58
8950.0,86714.0,110,4,69.0,1,3,1,0,0,0,0,0,67
11500.0,85889.0,110,3,85.0,0,12,1,0,0,1,0,0,64
10450.0,85000.0,110,3,69.0,0,6,1,0,0,0,0,0,61
10500.0,85000.0,86,3,69.0,1,3,1,0,1,1,1,1,59
9250.0,84976.0,110,4,69.0,1,3,0,0,0,1,0,0,67
10950.0,84558.0,110,5,19.0,0,12,1,0,0,1,0,0,64
10450.0,84549.0,110,5,85.0,0,3,1,0,0,1,1,0,61
9250.0,84482.0,110,5,85.0,0,3,1,0,0,1,1,0,67
8750.0,83908.0,110,5,85.0,0,3,0,0,0,0,0,1,61
8750.0,83560.0,86,3,69.0,1,3,0,0,0,0,0,1,66
9800.0,83000.0,107,5,85.0,1,3,0,0,0,0,0,1,67
8250.0,82723.0,86,3,69.0,1,3,0,0,0,0,0,0,63
10450.0,82421.0,110,3,85.0,0,3,1,0,0,1,1,1,61
9750.0,82254.0,110,5,69.0,0,12,0,0,0,1,0,0,57
8950.0,82115.0,110,3,85.0,0,3,1,0,0,1,0,0,60
7450.0,82000.0,86,3,69.0,0,3,0,0,0,0,0,0,64
8450.0,81965.0,86,5,69.0,1,3,0,0,0,0,0,0,67
8250.0,81250.0,110,3,19.0,0,3,1,0,0,1,0,0,65
10950.0,81192.0,110,3,85.0,1,3,1,0,0,1,1,1,64
8950.0,81170.0,110,4,69.0,1,3,1,0,0,1,1,0,60
8750.0,81083.0,86,3,69.0,1,3,0,0,0,0,0,1,65
10450.0,80714.0,110,5,85.0,1,12,0,0,0,1,0,0,60
10950.0,80470.0,110,5,85.0,1,3,0,0,0,1,0,1,56
8450.0,80439.0,110,4,69.0,0,3,1,0,0,1,0,0,64
9950.0,80430.0,110,3,85.0,0,3,1,0,0,1,1,1,58
9950.0,80426.0,110,3,85.0,1,3,0,0,0,1,1,0,67
8750.0,80265.0,86,3,69.0,1,3,0,0,0,0,0,0,61
9950.0,80153.0,110,5,85.0,1,3,1,0,0,0,0,1,64
9500.0,80121.0,110,5,85.0,1,3,1,0,0,1,0,1,67
8250.0,80086.0,110,4,69.0,0,3,0,0,0,0,0,0,64
10950.0,80000.0,110,5,85.0,0,3,1,0,0,1,1,0,61
7950.0,80000.0,86,5,19.0,0,3,0,0,0,0,0,0,59
8250.0,80000.0,86,2,19.0,0,3,0,0,0,0,0,0,64
9895.0,79858.0,110,4,69.0,1,3,1,0,0,1,1,0,66
9130.0,79762.0,86,3,69.0,0,3,0,0,0,1,0,0,66
10950.0,79660.0,86,5,85.0,1,3,0,0,0,0,0,1,58
10500.0,79150.0,110,5,85.0,1,3,1,0,0,1,1,0,59
8900.0,79000.0,110,3,69.0,1,3,1,0,0,1,0,0,60
9500.0,78955.0,86,5,69.0,1,3,1,0,0,1,1,1,56
10950.0,78750.0,90,5,210.0,0,6,1,0,0,0,0,0,58
7950.0,78521.0,86,3,69.0,0,3,0,0,0,0,0,1,67
7950.0,78356.0,86,3,69.0,1,3,0,0,0,0,0,1,63
7950.0,78076.0,86,3,69.0,1,3,0,0,0,0,0,0,64
9500.0,78063.0,107,5,85.0,1,3,0,0,0,0,0,1,60
10950.0,77821.0,110,5,85.0,1,3,1,0,0,1,1,0,66
9750.0,77695.0,110,4,69.0,1,3,0,0,0,0,0,0,67
9750.0,77500.0,110,3,69.0,1,3,0,0,0,0,0,1,64
9450.0,77457.0,110,3,85.0,1,3,1,0,1,1,1,0,62
8950.0,77029.0,86,3,69.0,0,3,0,0,0,0,0,0,67
8950.0,77008.0,86,3,69.0,1,12,0,0,0,0,0,0,67
8900.0,76791.0,110,5,85.0,0,3,0,0,0,1,0,1,65
9950.0,76700.0,86,5,69.0,0,3,0,0,0,0,0,1,60
8750.0,76569.0,86,3,69.0,0,3,1,0,0,1,1,0,66
8950.0,76162.0,110,5,85.0,0,3,1,0,0,1,1,0,58
8990.0,76155.0,110,4,69.0,0,3,0,0,0,1,0,0,64
8950.0,75609.0,86,3,69.0,1,3,0,0,0,0,0,0,60
8950.0,75569.0,72,3,185.0,0,3,1,0,0,1,1,0,61
9950.0,75429.0,110,3,85.0,1,3,1,0,0,1,1,1,66
9900.0,75000.0,110,5,85.0,0,3,1,0,0,1,1,0,67
8950.0,75000.0,86,3,19.0,0,3,0,0,0,1,0,0,64
8950.0,75000.0,110,5,85.0,0,3,0,0,0,0,0,0,61
9500.0,74963.0,107,3,85.0,0,3,1,0,0,1,1,0,65
7950.0,74889.0,86,3,69.0,1,3,0,0,0,0,0,1,67
7750.0,74875.0,110,5,85.0,0,3,1,0,0,0,0,0,67
8950.0,74747.0,110,5,85.0,0,3,1,0,0,1,1,0,62
11950.0,74720.0,110,5,85.0,1,3,1,0,0,0,0,1,59
8950.0,74457.0,110,5,85.0,0,3,1,0,0,1,1,0,61
11950.0,74337.0,86,5,69.0,0,3,0,0,0,0,0,1,59
8950.0,74308.0,110,3,69.0,1,3,1,0,0,0,0,0,67
9950.0,74193.0,110,3,69.0,1,12,0,0,0,0,0,0,63
8250.0,74179.0,110,3,69.0,0,3,0,0,0,0,0,0,64
8995.0,73936.0,86,5,69.0,0,3,0,0,0,1,0,1,66
9995.0,73894.0,110,3,85.0,1,3,1,0,0,1,1,1,60
9250.0,73500.0,110,3,69.0,0,3,0,0,0,0,0,0,63
10950.0,73376.0,110,5,85.0,1,3,1,0,0,1,0,0,63
8900.0,73300.0,86,3,69.0,0,3,0,0,0,0,0,0,63
9500.0,73172.0,110,5,85.0,0,3,1,0,0,1,1,0,57
9950.0,72928.0,110,5,85.0,1,3,1,0,0,1,1,0,57
7950.0,72880.0,86,3,69.0,0,3,0,0,0,1,0,0,66
8250.0,72522.0,110,3,69.0,0,3,0,0,0,1,0,0,62
9450.0,72000.0,86,3,69.0,0,3,0,0,0,0,0,1,63
7950.0,72000.0,86,3,69.0,1,3,0,0,0,1,0,0,56
9500.0,71366.0,110,3,85.0,0,3,1,0,0,1,1,0,58
8950.0,71317.0,110,3,69.0,0,3,0,0,0,0,0,1,64
10950.0,71000.0,110,5,85.0,0,12,0,0,0,1,0,0,61
8950.0,70954.0,110,3,69.0,0,3,0,0,0,0,0,1,59
9450.0,70908.0,86,5,69.0,1,3,0,0,0,0,0,0,62
8000.0,70560.0,110,3,69.0,0,3,0,0,0,1,0,1,57
9900.0,70552.0,110,5,85.0,0,3,1,0,0,1,1,0,66
8950.0,70500.0,110,5,69.0,1,12,0,0,0,1,0,0,61
10900.0,70453.0,72,5,185.0,0,3,0,0,0,0,0,0,59
9450.0,70218.0,110,3,69.0,1,3,0,0,0,1,0,0,58
8450.0,70116.0,110,4,69.0,1,3,0,0,0,0,0,0,63
9500.0,70068.0,110,5,85.0,1,3,1,0,0,1,1,0,64
10500.0,70000.0,107,3,19.0,0,12,1,0,0,1,0,0,66
6950.0,70000.0,86,3,69.0,0,3,0,0,0,1,0,0,67
9750.0,69103.0,110,4,69.0,1,3,0,0,0,0,0,0,67
6950.0,69022.0,86,5,69.0,1,3,0,0,1,1,0,1,57
9650.0,69000.0,110,3,85.0,0,3,0,0,0,1,1,1,66
9950.0,68865.0,110,3,85.0,0,3,1,0,0,1,1,1,67
9250.0,68723.0,86,3,69.0,0,3,1,0,0,1,1,1,57
8950.0,68453.0,110,5,85.0,1,3,0,0,0,0,0,1,62
9900.0,68238.0,86,5,69.0,1,3,0,0,0,0,0,0,62
10995.0,68153.0,110,5,85.0,1,3,0,0,1,0,0,0,62
10500.0,68000.0,110,5,85.0,0,6,1,0,0,1,0,0,64
8950.0,68000.0,86,3,69.0,1,3,0,0,0,0,0,1,64
9750.0,67762.0,110,3,85.0,0,3,0,0,0,1,1,1,66
10950.0,67146.0,110,5,85.0,0,3,1,0,0,1,1,0,67
9750.0,67110.0,86,5,69.0,0,3,0,0,0,0,0,0,66
9950.0,67010.0,110,3,85.0,1,3,1,0,0,1,1,0,58
10500.0,67003.0,110,4,69.0,1,3,1,0,0,0,0,0,64
10400.0,66785.0,86,3,69.0,0,3,0,0,0,0,0,1,67
8800.0,66550.0,86,3,69.0,0,3,0,0,0,0,0,0,67
10500.0,66259.0,110,3,85.0,0,3,1,0,0,1,1,1,60
9250.0,66082.0,110,5,85.0,0,3,0,0,0,0,0,1,61
7800.0,66000.0,86,3,69.0,1,3,0,0,0,1,0,1,64
9950.0,66000.0,110,3,69.0,0,3,1,0,0,0,0,1,60
10750.0,65896.0,110,3,85.0,1,3,1,0,0,1,1,1,62
10950.0,65785.0,110,5,85.0,0,3,1,0,0,1,1,0,66
9950.0,65513.0,110,4,85.0,0,3,1,0,0,1,1,0,64
9950.0,65463.0,110,5,85.0,0,3,1,0,0,1,0,0,58
8100.0,65400.0,86,4,69.0,0,3,0,0,0,1,0,0,67
9250.0,65259.0,110,3,69.0,1,3,0,0,1,0,0,1,59
7800.0,65000.0,110,3,69.0,1,3,0,0,0,0,0,1,63
9000.0,65000.0,110,5,85.0,0,3,1,0,0,1,0,0,67
8950.0,65000.0,110,4,69.0,0,3,0,0,0,0,0,0,56
8950.0,64966.0,86,3,69.0,0,3,1,0,0,0,0,0,61
9950.0,64950.0,110,5,85.0,0,3,1,0,0,1,1,0,67
8500.0,64914.0,110,5,85.0,0,3,0,0,0,0,0,1,59
7995.0,64797.0,110,5,85.0,0,3,1,0,0,1,1,0,61
8750.0,64772.0,110,3,69.0,0,3,0,0,0,0,0,0,64
9750.0,64690.0,86,3,69.0,1,3,1,0,1,1,1,0,62
10950.0,64630.0,110,5,85.0,0,6,1,0,0,0,0,0,64
9750.0,64613.0,110,5,85.0,1,3,1,0,0,0,0,1,66
8200.0,64383.0,86,3,69.0,1,3,0,0,0,0,0,0,59
8950.0,64000.0,110,5,85.0,0,6,1,0,0,1,0,0,67
9500.0,63881.0,86,3,69.0,0,3,0,0,0,0,0,1,65
10950.0,63870.0,72,5,185.0,0,3,0,0,0,0,0,0,57
9750.0,63328.0,86,5,85.0,0,3,0,0,0,0,0,0,65
9950.0,63000.0,86,5,85.0,1,3,0,0,0,1,0,0,64
10450.0,63000.0,86,3,69.0,0,3,1,0,0,1,1,0,60
9850.0,62396.0,110,3,69.0,0,3,0,0,0,0,0,1,64
9450.0,62377.0,110,5,85.0,0,3,1,0,0,1,1,0,61
10295.0,62316.0,110,3,69.0,1,3,0,0,0,1,0,0,66
9750.0,62292.0,110,3,85.0,0,3,0,0,0,1,1,0,67
8950.0,62225.0,110,3,69.0,0,12,0,0,0,0,0,0,64
9900.0,62222.0,110,5,85.0,0,3,1,0,0,1,1,0,67
8750.0,62135.0,86,5,69.0,1,3,0,0,0,0,0,0,65
9950.0,62024.0,110,5,85.0,0,3,1,0,0,1,1,0,57
8500.0,61977.0,86,3,69.0,0,3,0,0,0,0,0,1,59
9950.0,61930.0,110,4,69.0,1,3,0,0,0,1,0,0,61
10950.0,61682.0,110,3,69.0,1,3,1,0,0,1,0,0,56
9795.0,61568.0,110,4,69.0,1,3,0,0,0,0,0,0,67
8750.0,61504.0,110,4,69.0,1,12,0,0,0,1,0,0,67
8250.0,61384.0,110,3,69.0,0,12,0,0,0,0,0,0,64
9950.0,61343.0,110,5,85.0,0,3,1,0,0,1,1,0,57
9950.0,61254.0,110,5,85.0,1,3,1,0,0,1,1,0,61
10500.0,61166.0,110,3,69.0,0,3,1,0,0,1,0,0,58
9750.0,61149.0,86,5,69.0,1,3,1,0,0,1,1,0,61
11250.0,61144.0,110,5,85.0,1,3,1,0,0,1,1,0,60
8900.0,61127.0,110,3,69.0,1,3,0,0,0,1,0,1,58
7950.0,61100.0,86,3,69.0,0,3,0,0,0,0,0,1,59
11500.0,61100.0,110,5,85.0,0,3,1,0,0,1,1,0,67
9450.0,61000.0,110,3,69.0,1,3,0,0,0,0,0,1,56
7995.0,60724.0,86,3,69.0,1,3,0,0,0,0,0,0,64
10995.0,60708.0,86,5,69.0,0,3,1,0,0,1,1,1,58
8950.0,60532.0,110,3,69.0,1,3,0,0,0,1,0,1,60
8250.0,60000.0,86,4,69.0,0,3,0,0,0,0,0,0,66
8950.0,60000.0,86,3,69.0,1,3,0,0,0,0,0,1,65
8950.0,60000.0,86,3,69.0,1,3,0,0,0,0,0,1,64
9500.0,59295.0,86,5,69.0,1,3,0,0,0,0,0,1,61
7500.0,59264.0,86,3,69.0,0,3,0,0,0,0,0,1,64
8950.0,59000.0,110,3,69.0,1,3,0,0,0,0,0,1,62
9950.0,59000.0,86,5,19.0,1,12,1,0,0,1,0,0,62
9750.0,59000.0,110,5,19.0,0,12,1,0,0,1,0,0,64
9450.0,59000.0,110,5,85.0,1,3,1,0,0,0,0,1,60
9950.0,59000.0,110,3,69.0,0,3,0,0,0,0,0,0,64
9750.0,58860.0,110,3,85.0,1,3,1,0,0,1,1,0,67
8950.0,58829.0,110,3,69.0,1,3,0,0,0,0,0,0,64
8250.0,58654.0,110,5,85.0,1,3,0,0,0,0,0,0,65
7750.0,58300.0,86,3,69.0,1,3,0,0,0,0,0,1,64
8950.0,58269.0,110,3,69.0,0,3,0,0,0,0,0,1,59
9950.0,58136.0,110,5,85.0,0,3,1,0,0,1,1,0,63
9450.0,58113.0,107,3,85.0,1,3,1,0,0,1,1,0,65
12950.0,58058.0,110,3,85.0,0,3,1,0,0,1,1,1,66
